geoid,tract_name,year,pop_under_5,total_pop,pct_under_5
"23011021000","Census Tract 210, Kennebec County","2017",113,3374,"3.3491404860699467"
"23011010500","Census Tract 105, Kennebec County","2017",294,4538,"6.478624944909652"
"23011010300","Census Tract 103, Kennebec County","2017",97,3098,"3.131052291801162"
"23011010600","Census Tract 106, Kennebec County","2017",310,7343,"4.221707748876481"
"23011012000","Census Tract 120, Kennebec County","2017",317,3611,"8.778731653281639"
"23011015500","Census Tract 155, Kennebec County","2017",195,3093,"6.304558680892337"
"23011019000","Census Tract 190, Kennebec County","2017",149,2561,"5.818039828192113"
"23011010700","Census Tract 107, Kennebec County","2017",180,2453,"7.337953526294333"
"23011010900","Census Tract 109, Kennebec County","2017",55,1430,"3.8461538461538463"
"23011010802","Census Tract 108.02, Kennebec County","2017",403,6289,"6.408013992685642"
"23011014000","Census Tract 140, Kennebec County","2017",241,6006,"4.0126540126540124"
"23005004501","Census Tract 45.01, Cumberland County","2017",198,3256,"6.081081081081082"
"23005004502","Census Tract 45.02, Cumberland County","2017",309,5040,"6.1309523809523805"
"23005004701","Census Tract 47.01, Cumberland County","2017",61,2059,"2.962603205439534"
"23005004702","Census Tract 47.02, Cumberland County","2017",399,5955,"6.700251889168765"
"23005017001","Census Tract 170.01, Cumberland County","2017",223,6357,"3.5079439987415446"
"23005017002","Census Tract 170.02, Cumberland County","2017",112,3773,"2.9684601113172544"
"23005017101","Census Tract 171.01, Cumberland County","2017",75,1932,"3.881987577639751"
"23005017102","Census Tract 171.02, Cumberland County","2017",75,2925,"2.564102564102564"
"23005017301","Census Tract 173.01, Cumberland County","2017",251,9021,"2.782396630085356"
"23005017303","Census Tract 173.03, Cumberland County","2017",184,4334,"4.2455006922012"
"23005017304","Census Tract 173.04, Cumberland County","2017",317,6265,"5.059856344772546"
"23005990000","Census Tract 9900, Cumberland County","2017",0,0,"0"
"23007970101","Census Tract 9701.01, Franklin County","2017",54,1774,"3.0439684329199546"
"23007970102","Census Tract 9701.02, Franklin County","2017",54,695,"7.76978417266187"
"23007970601","Census Tract 9706.01, Franklin County","2017",53,1554,"3.41055341055341"
"23007970602","Census Tract 9706.02, Franklin County","2017",82,2366,"3.4657650042265424"
"23007971000","Census Tract 9710, Franklin County","2017",228,4449,"5.124747134187458"
"23007971100","Census Tract 9711, Franklin County","2017",202,3024,"6.67989417989418"
"23007971200","Census Tract 9712, Franklin County","2017",341,7623,"4.473304473304474"
"23007971300","Census Tract 9713, Franklin County","2017",142,4008,"3.5429141716566868"
"23007971400","Census Tract 9714, Franklin County","2017",208,4684,"4.44064901793339"
"23009965503","Census Tract 9655.03, Hancock County","2017",136,3199,"4.251328540168803"
"23009965504","Census Tract 9655.04, Hancock County","2017",308,4722,"6.522659889877171"
"23009966700","Census Tract 9667, Hancock County","2017",263,5744,"4.578690807799443"
"23009990000","Census Tract 9900, Hancock County","2017",0,0,"0"
"23013971100","Census Tract 9711, Knox County","2017",50,1824,"2.7412280701754383"
"23013990000","Census Tract 9900, Knox County","2017",0,0,"0"
"23015976200","Census Tract 9762, Lincoln County","2017",30,2588,"1.1591962905718702"
"23015990000","Census Tract 9900, Lincoln County","2017",0,0,"0"
"23017965100","Census Tract 9651, Oxford County","2017",40,1128,"3.546099290780142"
"23017965400","Census Tract 9654, Oxford County","2017",107,2961,"3.613644039175954"
"23017965500","Census Tract 9655, Oxford County","2017",46,2332,"1.9725557461406518"
"23017965600","Census Tract 9656, Oxford County","2017",110,3398,"3.2371983519717484"
"23017965700","Census Tract 9657, Oxford County","2017",125,2838,"4.404510218463707"
"23017965800","Census Tract 9658, Oxford County","2017",217,3563,"6.090373280943026"
"23017965900","Census Tract 9659, Oxford County","2017",106,2998,"3.5356904603068715"
"23017966000","Census Tract 9660, Oxford County","2017",143,3182,"4.4940289126335635"
"23017966100","Census Tract 9661, Oxford County","2017",112,2116,"5.293005671077505"
"23017966200","Census Tract 9662, Oxford County","2017",151,5148,"2.9331779331779333"
"23017966300","Census Tract 9663, Oxford County","2017",191,3812,"5.010493179433368"
"23017966400","Census Tract 9664, Oxford County","2017",347,6677,"5.196944735659727"
"23017966500","Census Tract 9665, Oxford County","2017",405,4958,"8.1686163775716"
"23017966600","Census Tract 9666, Oxford County","2017",93,2859,"3.2528856243441764"
"23017966700","Census Tract 9667, Oxford County","2017",83,3412,"2.432590855803048"
"23017966800","Census Tract 9668, Oxford County","2017",154,2517,"6.1183949145808505"
"23017966900","Census Tract 9669, Oxford County","2017",135,3331,"4.0528369858901225"
"23019031100","Census Tract 311, Penobscot County","2017",319,6873,"4.641350210970464"
"23019031200","Census Tract 312, Penobscot County","2017",290,4311,"6.726977499420088"
"23019031300","Census Tract 313, Penobscot County","2017",183,5717,"3.2009795347210073"
"23029955800","Census Tract 9558, Washington County","2017",78,2442,"3.194103194103194"
"23029955500","Census Tract 9555, Washington County","2017",183,3018,"6.063618290258449"
"23005011201","Census Tract 112.01, Cumberland County","2017",288,7010,"4.108416547788873"
"23005000300","Census Tract 3, Cumberland County","2017",151,2584,"5.843653250773994"
"23005002101","Census Tract 21.01, Cumberland County","2017",389,5955,"6.532325776658271"
"23005002102","Census Tract 21.02, Cumberland County","2017",670,5977,"11.209636941609503"
"23005002300","Census Tract 23, Cumberland County","2017",344,3428,"10.035005834305718"
"23005003702","Census Tract 37.02, Cumberland County","2017",292,5041,"5.79250148780004"
"23005004402","Census Tract 44.02, Cumberland County","2017",189,3557,"5.313466404273264"
"23005004803","Census Tract 48.03, Cumberland County","2017",383,6020,"6.3621262458471755"
"23005001100","Census Tract 11, Cumberland County","2017",38,2749,"1.3823208439432522"
"23019004200","Census Tract 42, Penobscot County","2017",109,2365,"4.608879492600423"
"23019008001","Census Tract 80.01, Penobscot County","2017",377,4480,"8.415178571428573"
"23019009000","Census Tract 90, Penobscot County","2017",280,5937,"4.7161866262422105"
"23019011000","Census Tract 110, Penobscot County","2017",198,2792,"7.091690544412607"
"23019014000","Census Tract 140, Penobscot County","2017",85,1918,"4.43169968717414"
"23019021500","Census Tract 215, Penobscot County","2017",65,1906,"3.4102833158447012"
"23019000300","Census Tract 3, Penobscot County","2017",145,4783,"3.031570144260924"
"23019000500","Census Tract 5, Penobscot County","2017",194,3641,"5.328206536665752"
"23019007200","Census Tract 72, Penobscot County","2017",145,3067,"4.727746984023476"
"23019000600","Census Tract 6, Penobscot County","2017",79,2240,"3.5267857142857144"
"23019025500","Census Tract 255, Penobscot County","2017",96,1912,"5.02092050209205"
"23019000700","Census Tract 7, Penobscot County","2017",119,2775,"4.288288288288288"
"23021960600","Census Tract 9606, Piscataquis County","2017",157,2810,"5.587188612099644"
"23021960900","Census Tract 9609, Piscataquis County","2017",45,1292,"3.48297213622291"
"23021960400","Census Tract 9604, Piscataquis County","2017",23,1052,"2.1863117870722433"
"23021960700","Census Tract 9607, Piscataquis County","2017",169,4077,"4.145204807456463"
"23021960500","Census Tract 9605, Piscataquis County","2017",80,1588,"5.037783375314862"
"23021960800","Census Tract 9608, Piscataquis County","2017",148,3849,"3.845154585606651"
"23001010800","Census Tract 108, Androscoggin County","2017",121,3900,"3.1025641025641026"
"23001020500","Census Tract 205, Androscoggin County","2017",305,3884,"7.852729145211122"
"23001010500","Census Tract 105, Androscoggin County","2017",162,1920,"8.4375"
"23001020400","Census Tract 204, Androscoggin County","2017",310,2748,"11.280931586608443"
"23001020800","Census Tract 208, Androscoggin County","2017",358,7804,"4.587391081496668"
"23001010400","Census Tract 104, Androscoggin County","2017",99,2351,"4.2109740535942155"
"23001030200","Census Tract 302, Androscoggin County","2017",352,4473,"7.869438855354348"
"23001044000","Census Tract 440, Androscoggin County","2017",183,3134,"5.83918315252074"
"23001046000","Census Tract 460, Androscoggin County","2017",281,4354,"6.45383555351401"
"23001010600","Census Tract 106, Androscoggin County","2017",195,3068,"6.3559322033898304"
"23001020100","Census Tract 201, Androscoggin County","2017",163,1254,"12.998405103668262"
"23001043000","Census Tract 430, Androscoggin County","2017",123,2073,"5.933429811866859"
"23001020900","Census Tract 209, Androscoggin County","2017",215,4803,"4.476368936081616"
"23001040000","Census Tract 400, Androscoggin County","2017",202,3910,"5.166240409207161"
"23001041000","Census Tract 410, Androscoggin County","2017",445,5522,"8.058674393335748"
"23001010100","Census Tract 101, Androscoggin County","2017",79,1541,"5.126541207008436"
"23001010300","Census Tract 103, Androscoggin County","2017",176,2273,"7.743070831500221"
"23029956100","Census Tract 9561, Washington County","2017",126,2563,"4.916113928989466"
"23029955300","Census Tract 9553, Washington County","2017",84,1391,"6.03882099209202"
"23029955600","Census Tract 9556, Washington County","2017",125,1925,"6.493506493506493"
"23029956500","Census Tract 9565, Washington County","2017",181,3799,"4.7644116872861275"
"23029955400","Census Tract 9554, Washington County","2017",77,1392,"5.531609195402299"
"23029956200","Census Tract 9562, Washington County","2017",104,2698,"3.85470719051149"
"23029956300","Census Tract 9563, Washington County","2017",119,2799,"4.251518399428368"
"23029955700","Census Tract 9557, Washington County","2017",97,1399,"6.933523945675482"
"23029955900","Census Tract 9559, Washington County","2017",95,2637,"3.6025786879029202"
"23029955100","Census Tract 9551, Washington County","2017",123,2759,"4.458137006161652"
"23005001700","Census Tract 17, Cumberland County","2017",202,4514,"4.474966770048737"
"23005001800","Census Tract 18, Cumberland County","2017",130,3590,"3.6211699164345403"
"23009965100","Census Tract 9651, Hancock County","2017",81,2014,"4.021847070506455"
"23009966400","Census Tract 9664, Hancock County","2017",69,2490,"2.7710843373493974"
"23009966600","Census Tract 9666, Hancock County","2017",219,3207,"6.828811973807297"
"23009965700","Census Tract 9657, Hancock County","2017",120,2887,"4.156563907170073"
"23009966200","Census Tract 9662, Hancock County","2017",87,1932,"4.503105590062112"
"23009965800","Census Tract 9658, Hancock County","2017",99,2063,"4.798836645661657"
"23009965900","Census Tract 9659, Hancock County","2017",205,5356,"3.827483196415235"
"23009966000","Census Tract 9660, Hancock County","2017",30,1839,"1.631321370309951"
"23009966100","Census Tract 9661, Hancock County","2017",57,1827,"3.1198686371100166"
"23009965300","Census Tract 9653, Hancock County","2017",299,4926,"6.069833536337799"
"23009966500","Census Tract 9665, Hancock County","2017",105,2918,"3.598355037697053"
"23009965200","Census Tract 9652, Hancock County","2017",91,2401,"3.7900874635568513"
"23009965400","Census Tract 9654, Hancock County","2017",65,2677,"2.428091146806126"
"23009966300","Census Tract 9663, Hancock County","2017",151,4266,"3.5396155649320207"
"23025965800","Census Tract 9658, Somerset County","2018",90,2942,"3.059143439836846"
"23025965900","Census Tract 9659, Somerset County","2018",88,1660,"5.301204819277109"
"23025966000","Census Tract 9660, Somerset County","2018",150,4041,"3.711952487008166"
"23025966100","Census Tract 9661, Somerset County","2018",318,3835,"8.292046936114733"
"23031030300","Census Tract 303, York County","2018",106,3389,"3.1277663027441727"
"23031032000","Census Tract 320, York County","2018",408,7620,"5.354330708661418"
"23031033000","Census Tract 330, York County","2018",171,4664,"3.6663807890222984"
"23031036001","Census Tract 360.01, York County","2018",105,6196,"1.6946417043253712"
"23031038002","Census Tract 380.02, York County","2018",142,3593,"3.9521291399944336"
"23031023500","Census Tract 235, York County","2018",355,6796,"5.223660977045321"
"23031030100","Census Tract 301, York County","2018",345,4428,"7.791327913279132"
"23031030201","Census Tract 302.01, York County","2018",169,3307,"5.11037193831267"
"23031034002","Census Tract 340.02, York County","2018",374,5338,"7.006369426751593"
"23031035000","Census Tract 350, York County","2018",383,7420,"5.1617250673854445"
"23031021000","Census Tract 210, York County","2018",187,4553,"4.107182077750934"
"23031022500","Census Tract 225, York County","2018",135,3182,"4.242614707730987"
"23031026000","Census Tract 260, York County","2018",268,4236,"6.326723323890462"
"23031028001","Census Tract 280.01, York County","2018",147,3576,"4.110738255033557"
"23031030202","Census Tract 302.02, York County","2018",393,6130,"6.411092985318108"
"23031028002","Census Tract 280.02, York County","2018",209,7767,"2.6908716364104546"
"23031020000","Census Tract 200, York County","2018",267,8202,"3.2553035844915876"
"23031034001","Census Tract 340.01, York County","2018",233,6030,"3.8640132669983416"
"23031038001","Census Tract 380.01, York County","2018",569,6133,"9.277678134681233"
"23011011000","Census Tract 110, Kennebec County","2018",165,4092,"4.032258064516129"
"23011018000","Census Tract 180, Kennebec County","2018",303,4322,"7.010643220731143"
"23011010801","Census Tract 108.01, Kennebec County","2018",114,2552,"4.467084639498433"
"23011010100","Census Tract 101, Kennebec County","2018",188,4969,"3.783457436103844"
"23011010200","Census Tract 102, Kennebec County","2018",192,3582,"5.360134003350084"
"23011017000","Census Tract 170, Kennebec County","2018",169,4323,"3.909322229932917"
"23011023001","Census Tract 230.01, Kennebec County","2018",263,3721,"7.067992475141091"
"23011023002","Census Tract 230.02, Kennebec County","2018",121,3903,"3.10017934921855"
"23011024102","Census Tract 241.02, Kennebec County","2018",303,4917,"6.162294081757169"
